      9 sp|Q27987|TSHR_BOVIN	sp|Q27987|TSHR_BOVIN Thyrotropin receptor OS=Bos taurus OX=9913 GN=TSHR PE=2 SV=1
     37 sp|Q28003|CXCR2_BOVIN	sp|Q28003|CXCR2_BOVIN C-X-C chemokine receptor type 2 OS=Bos taurus OX=9913 GN=CXCR2 PE=2 SV=1
     24 sp|Q28005|LSHR_BOVIN	sp|Q28005|LSHR_BOVIN Lutropin-choriogonadotropic hormone receptor OS=Bos taurus OX=9913 GN=LHCGR PE=2 SV=1
     12 sp|Q28031|LPAR1_BOVIN	sp|Q28031|LPAR1_BOVIN Lysophosphatidic acid receptor 1 OS=Bos taurus OX=9913 GN=LPAR1 PE=2 SV=1
     48 sp|Q28044|ADRB2_BOVIN	sp|Q28044|ADRB2_BOVIN Beta-2 adrenergic receptor OS=Bos taurus OX=9913 GN=ADRB2 PE=2 SV=2
     33 sp|Q28309|AA3R_CANLF	sp|Q28309|AA3R_CANLF Adenosine receptor A3 OS=Canis lupus familiaris OX=9615 GN=ADORA3 PE=2 SV=1
      9 sp|Q28422|CXCR2_GORGO	sp|Q28422|CXCR2_GORGO C-X-C chemokine receptor type 2 (Fragment) OS=Gorilla gorilla gorilla OX=9595 GN=CXCR2 PE=3 SV=1
     19 sp|Q28474|CXCR4_MACFA	sp|Q28474|CXCR4_MACFA C-X-C chemokine receptor type 4 OS=Macaca fascicularis OX=9541 GN=CXCR4 PE=2 SV=2
     55 sp|Q28509|ADRB2_MACMU	sp|Q28509|ADRB2_MACMU Beta-2 adrenergic receptor OS=Macaca mulatta OX=9544 GN=ADRB2 PE=2 SV=1
     12 sp|Q28519|CXCR2_MACMU	sp|Q28519|CXCR2_MACMU C-X-C chemokine receptor type 2 (Fragment) OS=Macaca mulatta OX=9544 GN=CXCR2 PE=3 SV=1
     40 sp|Q28524|ADRB3_MACMU	sp|Q28524|ADRB3_MACMU Beta-3 adrenergic receptor OS=Macaca mulatta OX=9544 GN=ADRB3 PE=2 SV=1
      6 sp|Q28553|CXCR4_SHEEP	sp|Q28553|CXCR4_SHEEP C-X-C chemokine receptor type 4 (Fragment) OS=Ovis aries OX=9940 GN=CXCR4 PE=2 SV=1
     64 sp|Q28558|MTR1L_SHEEP	sp|Q28558|MTR1L_SHEEP Melatonin-related receptor OS=Ovis aries OX=9940 GN=GPR50 PE=2 SV=2
     16 sp|Q28585|LSHR_SHEEP	sp|Q28585|LSHR_SHEEP Lutropin-choriogonadotropic hormone receptor (Fragment) OS=Ovis aries OX=9940 GN=LHCGR PE=2 SV=1
     51 sp|Q28596|TRFR_SHEEP	sp|Q28596|TRFR_SHEEP Thyrotropin-releasing hormone receptor OS=Ovis aries OX=9940 GN=TRHR PE=2 SV=1
     32 sp|Q28642|BKRB2_RABIT	sp|Q28642|BKRB2_RABIT B2 bradykinin receptor OS=Oryctolagus cuniculus OX=9986 GN=BDKRB2 PE=3 SV=1
     30 sp|Q28691|PE2R4_RABIT	sp|Q28691|PE2R4_RABIT Prostaglandin E2 receptor EP4 subtype OS=Oryctolagus cuniculus OX=9986 GN=PTGER4 PE=2 SV=1
      8 sp|Q28756|OXYR_SHEEP	sp|Q28756|OXYR_SHEEP Oxytocin receptor OS=Ovis aries OX=9940 GN=OXTR PE=1 SV=1
     10 sp|Q28807|CXCR2_PANTR	sp|Q28807|CXCR2_PANTR C-X-C chemokine receptor type 2 (Fragment) OS=Pan troglodytes OX=9598 GN=CXCR2 PE=3 SV=2
     45 sp|Q28838|ADA2A_BOVIN	sp|Q28838|ADA2A_BOVIN Alpha-2A adrenergic receptor OS=Bos taurus OX=9913 GN=ADRA2A PE=2 SV=3
     83 sp|Q28886|OPSD_MACFA	sp|Q28886|OPSD_MACFA Rhodopsin OS=Macaca fascicularis OX=9541 GN=RHO PE=2 SV=1
     38 sp|Q28927|ADRB1_SHEEP	sp|Q28927|ADRB1_SHEEP Beta-1 adrenergic receptor OS=Ovis aries OX=9940 GN=ADRB1 PE=2 SV=2
      1 sp|Q28928|ACTHR_PAPHA	sp|Q28928|ACTHR_PAPHA Adrenocorticotropic hormone receptor (Fragment) OS=Papio hamadryas OX=9557 GN=MC2R PE=2 SV=1
      3 sp|Q28929|AGTR2_SHEEP	sp|Q28929|AGTR2_SHEEP Type-2 angiotensin II receptor (Fragment) OS=Ovis aries OX=9940 GN=AGTR2 PE=2 SV=1
     45 sp|Q28997|ADRB2_PIG	sp|Q28997|ADRB2_PIG Beta-2 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB2 PE=2 SV=2
     36 sp|Q28998|ADRB1_PIG	sp|Q28998|ADRB1_PIG Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
     19 sp|Q29003|5HT1E_PIG	sp|Q29003|5HT1E_PIG 5-hydroxytryptamine receptor 1E (Fragment) OS=Sus scrofa OX=9823 GN=HTR1E PE=3 SV=1
      1 sp|Q29005|5HT2B_PIG	sp|Q29005|5HT2B_PIG 5-hydroxytryptamine receptor 2B (Fragment) OS=Sus scrofa OX=9823 GN=HTR2B PE=2 SV=1
     13 sp|Q29010|EDNRA_PIG	sp|Q29010|EDNRA_PIG Endothelin-1 receptor OS=Sus scrofa OX=9823 GN=EDNRA PE=2 SV=1
      3 sp|Q29154|MSHR_VULVU	sp|Q29154|MSHR_VULVU Melanocyte-stimulating hormone receptor OS=Vulpes vulpes OX=9627 GN=MC1R PE=3 SV=2
     40 sp|Q29J90|MOODY_DROPS	sp|Q29J90|MOODY_DROPS G-protein coupled receptor moody OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=moody PE=3 SV=2
     18 sp|Q2AC31|FFAR4_RAT	sp|Q2AC31|FFAR4_RAT Free fatty acid receptor 4 OS=Rattus norvegicus OX=10116 GN=Ffar4 PE=2 SV=1
     51 sp|Q2HJ17|CCR5_BOVIN	sp|Q2HJ17|CCR5_BOVIN C-C chemokine receptor type 5 OS=Bos taurus OX=9913 GN=CCR5 PE=2 SV=1
      4 sp|Q2HJA4|PAR2_BOVIN	sp|Q2HJA4|PAR2_BOVIN Proteinase-activated receptor 2 OS=Bos taurus OX=9913 GN=F2RL1 PE=2 SV=1
     37 sp|Q2KI97|GPR84_BOVIN	sp|Q2KI97|GPR84_BOVIN G-protein coupled receptor 84 OS=Bos taurus OX=9913 GN=GPR84 PE=2 SV=1
     58 sp|Q2KIP6|OPRK_BOVIN	sp|Q2KIP6|OPRK_BOVIN Kappa-type opioid receptor OS=Bos taurus OX=9913 GN=OPRK1 PE=2 SV=1
     82 sp|Q2KNE5|OPN4A_DANRE	sp|Q2KNE5|OPN4A_DANRE Melanopsin-A OS=Danio rerio OX=7955 GN=opn4a PE=2 SV=3
      6 sp|Q2KTE1|CX3C1_RABIT	sp|Q2KTE1|CX3C1_RABIT CX3C chemokine receptor 1 OS=Oryctolagus cuniculus OX=9986 GN=CX3CR1 PE=2 SV=1
     43 sp|Q2NNR5|CLTR1_CAVPO	sp|Q2NNR5|CLTR1_CAVPO Cysteinyl leukotriene receptor 1 OS=Cavia porcellus OX=10141 GN=CYSLTR1 PE=2 SV=1
     53 sp|Q2TAD5|APJB_XENLA	sp|Q2TAD5|APJB_XENLA Apelin receptor B OS=Xenopus laevis OX=8355 GN=aplnr-b PE=2 SV=1
     35 sp|Q2V2K5|GNRHR_OCTVU	sp|Q2V2K5|GNRHR_OCTVU Gonadotropin-releasing hormone receptor OS=Octopus vulgaris OX=6645 GN=GNRHR PE=2 SV=1
     22 sp|Q2WED0|C3AR_ONCMY	sp|Q2WED0|C3AR_ONCMY C3a anaphylatoxin chemotactic receptor OS=Oncorhynchus mykiss OX=8022 GN=c3ar1 PE=2 SV=1
     31 sp|Q2Y2P0|CCR1_MACFA	sp|Q2Y2P0|CCR1_MACFA C-C chemokine receptor type 1 OS=Macaca fascicularis OX=9541 GN=CCR1 PE=2 SV=1
     59 sp|Q2YDN1|GP161_BOVIN	sp|Q2YDN1|GP161_BOVIN G protein-coupled receptor 161 OS=Bos taurus OX=9913 GN=GPR161 PE=2 SV=1
     14 sp|Q2YEF9|CXCR1_PONPY	sp|Q2YEF9|CXCR1_PONPY C-X-C chemokine receptor type 1 OS=Pongo pygmaeus OX=9600 GN=CXCR1 PE=3 SV=1
     35 sp|Q2YEG0|CXCR1_MACMU	sp|Q2YEG0|CXCR1_MACMU C-X-C chemokine receptor type 1 OS=Macaca mulatta OX=9544 GN=CXCR1 PE=3 SV=1
     14 sp|Q2YEG2|CXCR1_HOOHO	sp|Q2YEG2|CXCR1_HOOHO C-X-C chemokine receptor type 1 OS=Hoolock hoolock OX=61851 GN=CXCR1 PE=3 SV=1
     51 sp|Q32ZE2|AA2BR_RABIT	sp|Q32ZE2|AA2BR_RABIT Adenosine receptor A2b OS=Oryctolagus cuniculus OX=9986 GN=ADORA2B PE=2 SV=1
     20 sp|Q333S9|CNR1_PELES	sp|Q333S9|CNR1_PELES Cannabinoid receptor 1 OS=Pelophylax esculentus OX=8401 GN=cnr1 PE=2 SV=1
     11 sp|Q3BCU0|BKRB1_MACFA	sp|Q3BCU0|BKRB1_MACFA B1 bradykinin receptor OS=Macaca fascicularis OX=9541 GN=BDKRB1 PE=2 SV=1
     20 sp|Q3LSL6|CXCR4_CANLF	sp|Q3LSL6|CXCR4_CANLF C-X-C chemokine receptor type 4 OS=Canis lupus familiaris OX=9615 GN=CXCR4 PE=2 SV=1
     16 sp|Q3SAG9|GPR34_PANPA	sp|Q3SAG9|GPR34_PANPA Probable G-protein coupled receptor 34 OS=Pan paniscus OX=9597 GN=GPR34 PE=2 SV=1
      3 sp|Q3SX17|P2Y14_BOVIN	sp|Q3SX17|P2Y14_BOVIN P2Y purinoceptor 14 OS=Bos taurus OX=9913 GN=P2RY14 PE=2 SV=1
     16 sp|Q3SXG2|FPRS6_MOUSE	sp|Q3SXG2|FPRS6_MOUSE Formyl peptide receptor-related sequence 6 OS=Mus musculus OX=10090 GN=Fpr-rs6 PE=2 SV=1
     13 sp|Q3T0E9|GPR18_BOVIN	sp|Q3T0E9|GPR18_BOVIN N-arachidonyl glycine receptor OS=Bos taurus OX=9913 GN=GPR18 PE=2 SV=1
      7 sp|Q3U507|GP174_MOUSE	sp|Q3U507|GP174_MOUSE Probable G-protein coupled receptor 174 OS=Mus musculus OX=10090 GN=Gpr174 PE=2 SV=1
     11 sp|Q3U6B2|GP183_MOUSE	sp|Q3U6B2|GP183_MOUSE G-protein coupled receptor 183 OS=Mus musculus OX=10090 GN=Gpr183 PE=1 SV=1
      5 sp|Q3ZC80|LPAR5_BOVIN	sp|Q3ZC80|LPAR5_BOVIN Lysophosphatidic acid receptor 5 OS=Bos taurus OX=9913 GN=LPAR5 PE=2 SV=1
     62 sp|Q49LX5|SSR1_CANLF	sp|Q49LX5|SSR1_CANLF Somatostatin receptor type 1 OS=Canis lupus familiaris OX=9615 GN=SSTR1 PE=3 SV=1
     58 sp|Q49LX6|SSR2_CANLF	sp|Q49LX6|SSR2_CANLF Somatostatin receptor type 2 OS=Canis lupus familiaris OX=9615 GN=SSTR2 PE=3 SV=1
      5 sp|Q49SP8|GPR33_RATRT	sp|Q49SP8|GPR33_RATRT Probable G-protein coupled receptor 33 OS=Rattus rattus OX=10117 GN=Gpr33 PE=3 SV=1
      9 sp|Q49SQ1|GPR33_HUMAN	sp|Q49SQ1|GPR33_HUMAN Probable G-protein coupled receptor 33 OS=Homo sapiens OX=9606 GN=GPR33 PE=2 SV=1
      9 sp|Q49SQ2|GPR33_PANPA	sp|Q49SQ2|GPR33_PANPA Probable G-protein coupled receptor 33 OS=Pan paniscus OX=9597 GN=GPR33 PE=3 SV=1
      9 sp|Q49SQ3|GPR33_PANTR	sp|Q49SQ3|GPR33_PANTR Probable G-protein coupled receptor 33 OS=Pan troglodytes OX=9598 GN=GPR33 PE=3 SV=1
     34 sp|Q4EW11|PRLHR_BOVIN	sp|Q4EW11|PRLHR_BOVIN Prolactin-releasing peptide receptor OS=Bos taurus OX=9913 GN=PRLHR PE=3 SV=1
     23 sp|Q4G072|LPAR6_RAT	sp|Q4G072|LPAR6_RAT Lysophosphatidic acid receptor 6 OS=Rattus norvegicus OX=10116 GN=Lpar6 PE=2 SV=1
     10 sp|Q4KLH9|GPR4_RAT	sp|Q4KLH9|GPR4_RAT G-protein coupled receptor 4 OS=Rattus norvegicus OX=10116 GN=Gpr4 PE=2 SV=1
     55 sp|Q4KWL2|ADRB2_TSCTR	sp|Q4KWL2|ADRB2_TSCTR Beta-2 adrenergic receptor OS=Tscherskia triton OX=329627 GN=ADRB2 PE=2 SV=1
     37 sp|Q4LBB6|OCTB3_DROME	sp|Q4LBB6|OCTB3_DROME Octopamine receptor beta-3R OS=Drosophila melanogaster OX=7227 GN=Octbeta3R PE=2 SV=4
     44 sp|Q4LBB9|OCTB2_DROME	sp|Q4LBB9|OCTB2_DROME Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2
     81 sp|Q4R1I4|OPN4_BRABE	sp|Q4R1I4|OPN4_BRABE Melanopsin OS=Branchiostoma belcheri OX=7741 GN=OPN4 PE=1 SV=1
     19 sp|Q4R613|GPR18_MACFA	sp|Q4R613|GPR18_MACFA N-arachidonyl glycine receptor OS=Macaca fascicularis OX=9541 GN=GPR18 PE=2 SV=1
     82 sp|Q4U4D2|OPN4_PODSI	sp|Q4U4D2|OPN4_PODSI Melanopsin OS=Podarcis siculus OX=65484 GN=OPN4 PE=2 SV=2
     24 sp|Q4V622|CCH2R_DROME	sp|Q4V622|CCH2R_DROME Neuropeptide CCHamide-2 receptor OS=Drosophila melanogaster OX=7227 GN=CCHa2-R PE=2 SV=1
     54 sp|Q4VA82|APJ_XENTR	sp|Q4VA82|APJ_XENTR Apelin receptor OS=Xenopus tropicalis OX=8364 GN=aplnr PE=2 SV=1
     12 sp|Q56H79|NPSR1_MACMU	sp|Q56H79|NPSR1_MACMU Neuropeptide S receptor OS=Macaca mulatta OX=9544 GN=NPSR1 PE=2 SV=1
     52 sp|Q56UD9|NPBW1_RAT	sp|Q56UD9|NPBW1_RAT Neuropeptides B/W receptor type 1 OS=Rattus norvegicus OX=10116 GN=Npbwr1 PE=2 SV=1
     52 sp|Q588Y6|5HT1B_FELCA	sp|Q588Y6|5HT1B_FELCA 5-hydroxytryptamine receptor 1B OS=Felis catus OX=9685 GN=HTR1B PE=2 SV=1
     41 sp|Q58CW4|NMUR2_BOVIN	sp|Q58CW4|NMUR2_BOVIN Neuromedin-U receptor 2 OS=Bos taurus OX=9913 GN=NMUR2 PE=2 SV=1
     15 sp|Q58D85|PAR3_BOVIN	sp|Q58D85|PAR3_BOVIN Proteinase-activated receptor 3 OS=Bos taurus OX=9913 GN=F2RL2 PE=2 SV=1
     59 sp|Q59E83|NPR22_CAEEL	sp|Q59E83|NPR22_CAEEL Neuropeptide receptor 22 OS=Caenorhabditis elegans OX=6239 GN=npr-22 PE=2 SV=1
     32 sp|Q5D0K2|CCKAR_CANLF	sp|Q5D0K2|CCKAR_CANLF Cholecystokinin receptor type A OS=Canis lupus familiaris OX=9615 GN=CCKAR PE=2 SV=1
     50 sp|Q5DUB1|NK1R_MERUN	sp|Q5DUB1|NK1R_MERUN Substance-P receptor OS=Meriones unguiculatus OX=10047 GN=TACR1 PE=2 SV=1
     64 sp|Q5DUB2|NK2R_CANLF	sp|Q5DUB2|NK2R_CANLF Substance-K receptor OS=Canis lupus familiaris OX=9615 GN=TACR2 PE=2 SV=1
     50 sp|Q5DUB3|NK1R_CANLF	sp|Q5DUB3|NK1R_CANLF Substance-P receptor OS=Canis lupus familiaris OX=9615 GN=TACR1 PE=2 SV=1
     14 sp|Q5E9H8|GP173_BOVIN	sp|Q5E9H8|GP173_BOVIN Probable G-protein coupled receptor 173 OS=Bos taurus OX=9913 GN=GPR173 PE=2 SV=1
     30 sp|Q5E9P3|S1PR1_BOVIN	sp|Q5E9P3|S1PR1_BOVIN Sphingosine 1-phosphate receptor 1 OS=Bos taurus OX=9913 GN=S1PR1 PE=2 SV=1
     44 sp|Q5ECR9|CCR5_CANLF	sp|Q5ECR9|CCR5_CANLF C-C chemokine receptor type 5 OS=Canis lupus familiaris OX=9615 GN=CCR5 PE=2 SV=1
     33 sp|Q5GJ04|FSHR_FELCA	sp|Q5GJ04|FSHR_FELCA Follicle-stimulating hormone receptor OS=Felis catus OX=9685 GN=FSHR PE=2 SV=1
     44 sp|Q5IJ49|MCHR1_PANTR	sp|Q5IJ49|MCHR1_PANTR Melanin-concentrating hormone receptor 1 OS=Pan troglodytes OX=9598 GN=MCHR1 PE=2 SV=1
     46 sp|Q5IS39|OPRM_PANTR	sp|Q5IS39|OPRM_PANTR Mu-type opioid receptor OS=Pan troglodytes OX=9598 GN=OPRM1 PE=2 SV=1
     30 sp|Q5IS53|ACM5_PANTR	sp|Q5IS53|ACM5_PANTR Muscarinic acetylcholine receptor M5 OS=Pan troglodytes OX=9598 GN=CHRM5 PE=2 SV=1
     54 sp|Q5IS62|NPY2R_PANTR	sp|Q5IS62|NPY2R_PANTR Neuropeptide Y receptor type 2 OS=Pan troglodytes OX=9598 GN=NPY2R PE=2 SV=1
     32 sp|Q5IS65|5HT6R_PANTR	sp|Q5IS65|5HT6R_PANTR 5-hydroxytryptamine receptor 6 OS=Pan troglodytes OX=9598 GN=HTR6 PE=2 SV=1
     24 sp|Q5IS66|5HT2C_PANTR	sp|Q5IS66|5HT2C_PANTR 5-hydroxytryptamine receptor 2C OS=Pan troglodytes OX=9598 GN=HTR2C PE=2 SV=1
     26 sp|Q5IS72|DRD3_PANTR	sp|Q5IS72|DRD3_PANTR D(3) dopamine receptor OS=Pan troglodytes OX=9598 GN=DRD3 PE=2 SV=1
     28 sp|Q5IS73|CNR1_PANTR	sp|Q5IS73|CNR1_PANTR Cannabinoid receptor 1 OS=Pan troglodytes OX=9598 GN=CNR1 PE=2 SV=1
     47 sp|Q5IS84|OPRM_SAIBB	sp|Q5IS84|OPRM_SAIBB Mu-type opioid receptor OS=Saimiri boliviensis boliviensis OX=39432 GN=OPRM1 PE=2 SV=1
     30 sp|Q5IS98|ACM5_SAIBB	sp|Q5IS98|ACM5_SAIBB Muscarinic acetylcholine receptor M5 OS=Saimiri boliviensis boliviensis OX=39432 GN=CHRM5 PE=2 SV=1
      1 sp|Q5JQS5|OR2BB_HUMAN	sp|Q5JQS5|OR2BB_HUMAN Olfactory receptor 2B11 OS=Homo sapiens OX=9606 GN=OR2B11 PE=2 SV=1
      9 sp|Q5KSK8|CXCR3_CANLF	sp|Q5KSK8|CXCR3_CANLF C-X-C chemokine receptor type 3 OS=Canis lupus familiaris OX=9615 GN=CXCR3 PE=2 SV=1
     13 sp|Q5KSU9|EDNRA_CANLF	sp|Q5KSU9|EDNRA_CANLF Endothelin-1 receptor OS=Canis lupus familiaris OX=9615 GN=EDNRA PE=2 SV=2
     30 sp|Q5MD61|CXCR3_BOVIN	sp|Q5MD61|CXCR3_BOVIN C-X-C chemokine receptor type 3 OS=Bos taurus OX=9913 GN=CXCR3 PE=2 SV=1
     12 sp|Q5MD62|CCR7_BOVIN	sp|Q5MD62|CCR7_BOVIN C-C chemokine receptor type 7 OS=Bos taurus OX=9913 GN=CCR7 PE=2 SV=1
     13 sp|Q5NUL3|FFAR4_HUMAN	sp|Q5NUL3|FFAR4_HUMAN Free fatty acid receptor 4 OS=Homo sapiens OX=9606 GN=FFAR4 PE=1 SV=3
     55 sp|Q5QD04|TAAR9_MOUSE	sp|Q5QD04|TAAR9_MOUSE Trace amine-associated receptor 9 OS=Mus musculus OX=10090 GN=Taar9 PE=2 SV=1
     58 sp|Q5QD05|TAA8C_MOUSE	sp|Q5QD05|TAA8C_MOUSE Trace amine-associated receptor 8c OS=Mus musculus OX=10090 GN=Taar8c PE=2 SV=1
     57 sp|Q5QD06|TAA8B_MOUSE	sp|Q5QD06|TAA8B_MOUSE Trace amine-associated receptor 8b OS=Mus musculus OX=10090 GN=Taar8b PE=2 SV=1
     57 sp|Q5QD07|TAA8A_MOUSE	sp|Q5QD07|TAA8A_MOUSE Trace amine-associated receptor 8a OS=Mus musculus OX=10090 GN=Taar8a PE=2 SV=1
     58 sp|Q5QD08|TAA7F_MOUSE	sp|Q5QD08|TAA7F_MOUSE Trace amine-associated receptor 7f OS=Mus musculus OX=10090 GN=Taar7f PE=2 SV=1
     58 sp|Q5QD09|TAA7E_MOUSE	sp|Q5QD09|TAA7E_MOUSE Trace amine-associated receptor 7e OS=Mus musculus OX=10090 GN=Taar7e PE=2 SV=1
     59 sp|Q5QD10|TAA7D_MOUSE	sp|Q5QD10|TAA7D_MOUSE Trace amine-associated receptor 7d OS=Mus musculus OX=10090 GN=Taar7d PE=2 SV=1
     58 sp|Q5QD11|TAA7B_MOUSE	sp|Q5QD11|TAA7B_MOUSE Trace amine-associated receptor 7b OS=Mus musculus OX=10090 GN=Taar7b PE=2 SV=1
     60 sp|Q5QD12|TAA7A_MOUSE	sp|Q5QD12|TAA7A_MOUSE Trace amine-associated receptor 7a OS=Mus musculus OX=10090 GN=Taar7a PE=2 SV=1
     57 sp|Q5QD13|TAAR6_MOUSE	sp|Q5QD13|TAAR6_MOUSE Trace amine-associated receptor 6 OS=Mus musculus OX=10090 GN=Taar6 PE=2 SV=1
     43 sp|Q5QD14|TAAR5_MOUSE	sp|Q5QD14|TAAR5_MOUSE Trace amine-associated receptor 5 OS=Mus musculus OX=10090 GN=Taar5 PE=2 SV=1
     55 sp|Q5QD15|TAAR4_MOUSE	sp|Q5QD15|TAAR4_MOUSE Trace amine-associated receptor 4 OS=Mus musculus OX=10090 GN=Taar4 PE=2 SV=1
     52 sp|Q5QD16|TAAR3_MOUSE	sp|Q5QD16|TAAR3_MOUSE Trace amine-associated receptor 3 OS=Mus musculus OX=10090 GN=Taar3 PE=2 SV=1
     48 sp|Q5QD17|TAAR2_MOUSE	sp|Q5QD17|TAAR2_MOUSE Trace amine-associated receptor 2 OS=Mus musculus OX=10090 GN=Taar2 PE=2 SV=1
     60 sp|Q5QD21|TAA7C_RAT	sp|Q5QD21|TAA7C_RAT Trace amine-associated receptor 7c OS=Rattus norvegicus OX=10116 GN=Taar7c PE=3 SV=1
     41 sp|Q5QD23|TAAR5_RAT	sp|Q5QD23|TAAR5_RAT Trace amine-associated receptor 5 OS=Rattus norvegicus OX=10116 GN=Taar5 PE=3 SV=1
     52 sp|Q5QD24|TAAR3_RAT	sp|Q5QD24|TAAR3_RAT Trace amine-associated receptor 3 OS=Rattus norvegicus OX=10116 GN=Taar3 PE=3 SV=1
     52 sp|Q5QD25|TAAR2_RAT	sp|Q5QD25|TAAR2_RAT Trace amine-associated receptor 2 OS=Rattus norvegicus OX=10116 GN=Taar2 PE=2 SV=1
     42 sp|Q5QD28|TAAR5_PANTR	sp|Q5QD28|TAAR5_PANTR Trace amine-associated receptor 5 OS=Pan troglodytes OX=9598 GN=TAAR5 PE=3 SV=1
     49 sp|Q5QD29|TAAR1_PANTR	sp|Q5QD29|TAAR1_PANTR Trace amine-associated receptor 1 OS=Pan troglodytes OX=9598 GN=TAAR1 PE=3 SV=1
     41 sp|Q5QNP2|TA13C_DANRE	sp|Q5QNP2|TA13C_DANRE Trace amine-associated receptor 13c OS=Danio rerio OX=7955 GN=taar13c PE=1 SV=1
     38 sp|Q5R4Q6|5HT2A_PONPY	sp|Q5R4Q6|5HT2A_PONPY 5-hydroxytryptamine receptor 2A OS=Pongo pygmaeus OX=9600 GN=HTR2A PE=2 SV=1
      2 sp|Q5R5V8|RXFP1_PONAB	sp|Q5R5V8|RXFP1_PONAB Relaxin receptor 1 OS=Pongo abelii OX=9601 GN=RXFP1 PE=2 SV=1
     24 sp|Q5R949|ACM1_PONAB	sp|Q5R949|ACM1_PONAB Muscarinic acetylcholine receptor M1 OS=Pongo abelii OX=9601 GN=CHRM1 PE=2 SV=1
     14 sp|Q5RBG7|GPR85_PONAB	sp|Q5RBG7|GPR85_PONAB Probable G-protein coupled receptor 85 OS=Pongo abelii OX=9601 GN=GPR85 PE=2 SV=1
      1 sp|Q5REI5|C3AR_PONAB	sp|Q5REI5|C3AR_PONAB C3a anaphylatoxin chemotactic receptor OS=Pongo abelii OX=9601 GN=C3AR1 PE=2 SV=1
     14 sp|Q5RF57|AA1R_PONAB	sp|Q5RF57|AA1R_PONAB Adenosine receptor A1 OS=Pongo abelii OX=9601 GN=ADORA1 PE=2 SV=1
      1 sp|Q5TZ20|OR2G6_HUMAN	sp|Q5TZ20|OR2G6_HUMAN Olfactory receptor 2G6 OS=Homo sapiens OX=9606 GN=OR2G6 PE=1 SV=1
      5 sp|Q5U431|GPR39_MOUSE	sp|Q5U431|GPR39_MOUSE G-protein coupled receptor 39 OS=Mus musculus OX=10090 GN=Gpr39 PE=2 SV=1
     57 sp|Q5W8W0|TAAR6_PANTR	sp|Q5W8W0|TAAR6_PANTR Trace amine-associated receptor 6 OS=Pan troglodytes OX=9598 GN=TAAR6 PE=3 SV=1
      6 sp|Q5W9T5|OPR_OCTVU	sp|Q5W9T5|OPR_OCTVU Octopressin receptor OS=Octopus vulgaris OX=6645 GN=OPR PE=2 SV=1
     14 sp|Q5WA50|CTR2_OCTVU	sp|Q5WA50|CTR2_OCTVU Cephalotocin receptor 2 OS=Octopus vulgaris OX=6645 GN=CTR2 PE=2 SV=1
      7 sp|Q5XM32|RXFP2_CANLF	sp|Q5XM32|RXFP2_CANLF Relaxin receptor 2 OS=Canis lupus familiaris OX=9615 GN=RXFP2 PE=2 SV=1
     82 sp|Q5XXP2|OPN4_PHOSU	sp|Q5XXP2|OPN4_PHOSU Melanopsin OS=Phodopus sungorus OX=10044 GN=OPN4 PE=2 SV=1
      2 sp|Q5YA25|P2RY2_PIG	sp|Q5YA25|P2RY2_PIG P2Y purinoceptor 2 OS=Sus scrofa OX=9823 GN=P2RY2 PE=1 SV=1
     82 sp|Q5YKK9|OPN4_FELCA	sp|Q5YKK9|OPN4_FELCA Melanopsin OS=Felis catus OX=9685 GN=OPN4 PE=2 SV=1
     12 sp|Q5ZI82|P2RY8_CHICK	sp|Q5ZI82|P2RY8_CHICK P2Y purinoceptor 8 OS=Gallus gallus OX=9031 GN=P2RY8 PE=2 SV=1
     43 sp|Q60474|ADA2A_CAVPO	sp|Q60474|ADA2A_CAVPO Alpha-2A adrenergic receptor OS=Cavia porcellus OX=10141 GN=ADRA2A PE=3 SV=2
     46 sp|Q60475|ADA2B_CAVPO	sp|Q60475|ADA2B_CAVPO Alpha-2B adrenergic receptor OS=Cavia porcellus OX=10141 GN=ADRA2B PE=3 SV=1
     43 sp|Q60476|ADA2C_CAVPO	sp|Q60476|ADA2C_CAVPO Alpha-2C adrenergic receptor OS=Cavia porcellus OX=10141 GN=ADRA2C PE=3 SV=1
     26 sp|Q60483|ADRB3_CAVPO	sp|Q60483|ADRB3_CAVPO Beta-3 adrenergic receptor (Fragment) OS=Cavia porcellus OX=10141 GN=ADRB3 PE=2 SV=1
     42 sp|Q60484|5HT1D_CAVPO	sp|Q60484|5HT1D_CAVPO 5-hydroxytryptamine receptor 1D OS=Cavia porcellus OX=10141 GN=HTR1D PE=3 SV=1
     17 sp|Q60612|AA1R_MOUSE	sp|Q60612|AA1R_MOUSE Adenosine receptor A1 OS=Mus musculus OX=10090 GN=Adora1 PE=2 SV=4
     38 sp|Q60613|AA2AR_MOUSE	sp|Q60613|AA2AR_MOUSE Adenosine receptor A2a OS=Mus musculus OX=10090 GN=Adora2a PE=1 SV=3
     50 sp|Q60614|AA2BR_MOUSE	sp|Q60614|AA2BR_MOUSE Adenosine receptor A2b OS=Mus musculus OX=10090 GN=Adora2b PE=2 SV=2
